Date,Value,Unit
2019-03-30 01:16:48 +0100,68,count/min
2019-03-30 01:18:56 +0100,68,count/min
2019-03-30 01:27:09 +0100,68,count/min
2019-03-30 01:28:19 +0100,68,count/min
2019-03-30 01:33:34 +0100,68,count/min
2019-03-30 01:38:34 +0100,68,count/min
2019-03-30 01:43:44 +0100,69,count/min
2019-03-30 01:48:54 +0100,67,count/min
2019-03-30 01:53:34 +0100,66,count/min
2019-03-30 01:58:19 +0100,65,count/min
2019-03-30 02:04:14 +0100,64,count/min
2019-03-30 02:08:39 +0100,63,count/min
2019-03-30 02:13:49 +0100,63,count/min
2019-03-30 02:19:33 +0100,66,count/min
2019-03-30 02:23:44 +0100,63,count/min
2019-03-30 02:28:33 +0100,63,count/min
2019-03-30 02:33:19 +0100,65,count/min
2019-03-30 02:38:20 +0100,64,count/min
2019-03-30 02:43:19 +0100,66,count/min
2019-03-30 02:48:24 +0100,66,count/min
2019-03-30 02:55:29 +0100,66.7826,count/min
2019-03-30 02:53:24 +0100,67,count/min
2019-03-30 02:58:21 +0100,66,count/min
2019-03-30 03:03:21 +0100,66,count/min
2019-03-30 03:09:06 +0100,64,count/min
2019-03-30 03:13:21 +0100,63,count/min
2019-03-30 03:18:36 +0100,64,count/min
2019-03-30 03:23:21 +0100,64,count/min
2019-03-30 03:28:21 +0100,63,count/min
2019-03-30 03:34:41 +0100,60,count/min
2019-03-30 03:39:01 +0100,61,count/min
2019-03-30 03:43:26 +0100,61,count/min
2019-03-30 03:48:30 +0100,63,count/min
2019-03-30 03:54:20 +0100,60,count/min
2019-03-30 03:58:41 +0100,62,count/min
2019-03-30 04:05:47 +0100,63,count/min
2019-03-30 04:11:21 +0100,61,count/min
2019-03-30 04:13:36 +0100,62,count/min
2019-03-30 04:18:21 +0100,62,count/min
2019-03-30 04:23:21 +0100,62,count/min
2019-03-30 04:28:21 +0100,61,count/min
2019-03-30 04:33:21 +0100,60,count/min
2019-03-30 04:38:51 +0100,60,count/min
2019-03-30 04:43:21 +0100,60,count/min
2019-03-30 04:50:01 +0100,59,count/min
2019-03-30 04:55:21 +0100,56,count/min
2019-03-30 04:58:47 +0100,57,count/min
2019-03-30 05:03:36 +0100,56,count/min
2019-03-30 05:08:35 +0100,56,count/min
2019-03-30 05:16:56 +0100,56,count/min
2019-03-30 05:19:00 +0100,58,count/min
2019-03-30 05:28:17 +0100,60,count/min
2019-03-30 05:29:47 +0100,60,count/min
2019-03-30 05:33:22 +0100,62,count/min
2019-03-30 05:39:12 +0100,60,count/min
2019-03-30 05:45:12 +0100,60,count/min
2019-03-30 05:50:47 +0100,58,count/min
2019-03-30 05:53:42 +0100,61,count/min
2019-03-30 06:00:02 +0100,61,count/min
2019-03-30 06:03:22 +0100,60,count/min
2019-03-30 06:10:02 +0100,56,count/min
2019-03-30 06:13:42 +0100,57,count/min
2019-03-30 06:18:37 +0100,55,count/min
2019-03-30 06:23:22 +0100,56,count/min
2019-03-30 06:30:02 +0100,61,count/min
2019-03-30 06:33:52 +0100,60,count/min
2019-03-30 06:38:57 +0100,60,count/min
2019-03-30 06:48:18 +0100,59,count/min
2019-03-30 06:51:22 +0100,60,count/min
2019-03-30 06:55:31 +0100,60.2353,count/min
2019-03-30 06:53:19 +0100,63,count/min
2019-03-30 07:00:53 +0100,63,count/min
2019-03-30 07:07:43 +0100,61,count/min
2019-03-30 07:08:53 +0100,61,count/min
2019-03-30 07:13:23 +0100,60,count/min
2019-03-30 07:18:28 +0100,59,count/min
2019-03-30 07:23:33 +0100,61,count/min
2019-03-30 07:28:21 +0100,64,count/min
2019-03-30 07:38:12 +0100,74,count/min
2019-03-30 07:40:34 +0100,69,count/min
2019-03-30 07:43:21 +0100,71,count/min
2019-03-30 07:53:04 +0100,67,count/min
2019-03-30 07:55:48 +0100,67,count/min
2019-03-30 07:59:29 +0100,66,count/min
2019-03-30 10:12:45 +0100,74,count/min
2019-03-30 10:15:25 +0100,77,count/min
2019-03-30 10:21:56 +0100,80,count/min
2019-03-30 10:24:35 +0100,68,count/min
2019-03-30 10:30:59 +0100,71,count/min
2019-03-30 10:35:35 +0100,75,count/min
2019-03-30 10:47:44 +0100,100,count/min
2019-03-30 10:40:52 +0100,74,count/min
2019-03-30 10:51:08 +0100,81,count/min
2019-03-30 11:02:45 +0100,81,count/min
2019-03-30 11:12:28 +0100,70,count/min
2019-03-30 11:21:58 +0100,96,count/min
2019-03-30 11:39:42 +0100,80,count/min
2019-03-30 11:27:28 +0100,85,count/min
2019-03-30 11:45:27 +0100,81,count/min
2019-03-30 12:06:50 +0100,96,count/min
2019-03-30 11:59:03 +0100,79,count/min
2019-03-30 12:11:17 +0100,89,count/min
2019-03-30 12:16:28 +0100,83,count/min
2019-03-30 12:27:26 +0100,91,count/min
2019-03-30 12:13:38 +0100,79,count/min
2019-03-30 12:30:43 +0100,76,count/min
2019-03-30 12:48:06 +0100,81,count/min
2019-03-30 12:59:33 +0100,90,count/min
2019-03-30 13:02:07 +0100,91,count/min
2019-03-30 12:57:00 +0100,96,count/min
2019-03-30 13:08:15 +0100,95,count/min
2019-03-30 13:03:35 +0100,72,count/min
2019-03-30 13:14:02 +0100,95,count/min
2019-03-30 13:09:11 +0100,79,count/min
2019-03-30 13:18:09 +0100,81,count/min
2019-03-30 13:21:47 +0100,68,count/min
2019-03-30 13:32:00 +0100,88,count/min
2019-03-30 13:56:48 +0100,73,count/min
2019-03-30 14:14:38 +0100,72,count/min
2019-03-30 14:32:52 +0100,71,count/min
2019-03-30 14:35:27 +0100,80,count/min
2019-03-30 14:42:34 +0100,76,count/min
2019-03-30 14:47:12 +0100,84,count/min
2019-03-30 14:50:48 +0100,78,count/min
2019-03-30 15:02:59 +0100,74,count/min
2019-03-30 15:03:59 +0100,74.5631,count/min
2019-03-30 15:08:08 +0100,77,count/min
2019-03-30 15:09:35 +0100,76,count/min
2019-03-30 15:13:31 +0100,102,count/min
2019-03-30 15:23:01 +0100,78,count/min
2019-03-30 15:24:36 +0100,93,count/min
2019-03-30 15:30:02 +0100,83,count/min
2019-03-30 15:36:32 +0100,75,count/min
2019-03-30 15:40:48 +0100,73,count/min
2019-03-30 15:43:19 +0100,71,count/min
2019-03-30 15:48:25 +0100,71,count/min
2019-03-30 15:54:47 +0100,72,count/min
2019-03-30 16:00:03 +0100,73,count/min
2019-03-30 16:03:52 +0100,74,count/min
2019-03-30 16:08:27 +0100,75,count/min
2019-03-30 16:13:30 +0100,77,count/min
2019-03-30 16:19:07 +0100,78,count/min
2019-03-30 16:23:28 +0100,78,count/min
2019-03-30 16:29:22 +0100,79,count/min
2019-03-30 16:34:20 +0100,81,count/min
2019-03-30 16:39:24 +0100,72,count/min
2019-03-30 16:46:50 +0100,87,count/min
2019-03-30 17:18:17 +0100,78,count/min
2019-03-30 17:26:40 +0100,93,count/min
2019-03-30 17:34:46 +0100,80,count/min
2019-03-30 17:50:12 +0100,84,count/min
2019-03-30 17:54:57 +0100,75,count/min
2019-03-30 18:16:05 +0100,75,count/min
2019-03-30 18:26:47 +0100,91,count/min
2019-03-30 18:32:05 +0100,82,count/min
2019-03-30 18:45:38 +0100,74,count/min
2019-03-30 18:51:41 +0100,77,count/min
2019-03-30 18:55:57 +0100,86,count/min
2019-03-30 18:58:23 +0100,79,count/min
2019-03-30 19:07:13 +0100,86,count/min
2019-03-30 19:14:55 +0100,87,count/min
2019-03-30 19:18:48 +0100,79,count/min
2019-03-30 19:37:16 +0100,88,count/min
2019-03-30 19:51:18 +0100,86,count/min
2019-03-30 19:55:21 +0100,98,count/min
2019-03-30 20:04:09 +0100,83,count/min
2019-03-30 20:16:59 +0100,79,count/min
2019-03-30 20:30:53 +0100,96,count/min
2019-03-30 20:47:12 +0100,82,count/min
2019-03-30 20:52:09 +0100,70,count/min
2019-03-30 21:01:13 +0100,73,count/min
2019-03-30 21:04:04 +0100,70,count/min
2019-03-30 21:12:50 +0100,73,count/min
2019-03-30 21:18:10 +0100,72,count/min
2019-03-30 21:22:08 +0100,72,count/min
2019-03-30 21:23:30 +0100,75,count/min
2019-03-30 21:32:48 +0100,71,count/min
2019-03-30 21:35:45 +0100,67,count/min
2019-03-30 21:41:19 +0100,78,count/min
2019-03-30 21:48:12 +0100,73,count/min
2019-03-30 21:52:11 +0100,67,count/min
2019-03-30 21:54:11 +0100,69.8182,count/min
2019-03-30 21:56:57 +0100,68,count/min
2019-03-30 22:02:57 +0100,68,count/min
2019-03-30 22:05:38 +0100,72,count/min
2019-03-30 22:08:32 +0100,76,count/min
2019-03-30 22:14:30 +0100,80,count/min
2019-03-30 22:21:25 +0100,72,count/min
2019-03-30 22:28:14 +0100,82,count/min
2019-03-30 22:31:37 +0100,79,count/min
2019-03-30 22:37:40 +0100,82,count/min
2019-03-30 22:40:35 +0100,78,count/min
2019-03-30 22:45:26 +0100,85,count/min
2019-03-30 22:56:22 +0100,79.7927,count/min
2019-03-30 22:54:43 +0100,79,count/min
2019-03-30 22:59:33 +0100,81,count/min
2019-03-30 23:04:25 +0100,77,count/min
2019-03-30 23:08:28 +0100,76,count/min
2019-03-30 23:13:48 +0100,78,count/min
2019-03-30 23:18:28 +0100,79,count/min
2019-03-30 23:24:03 +0100,81,count/min
2019-03-30 23:28:28 +0100,82,count/min
2019-03-30 23:33:38 +0100,82,count/min
2019-03-30 23:39:23 +0100,81,count/min
2019-03-30 23:43:23 +0100,79,count/min
2019-03-30 23:48:23 +0100,79,count/min
2019-03-30 23:53:18 +0100,82,count/min
2019-03-30 23:58:18 +0100,82,count/min
2019-03-31 00:07:12 +0100,82,count/min
2019-03-31 00:09:09 +0100,84,count/min
2019-03-31 00:14:03 +0100,82,count/min
2019-03-31 00:18:28 +0100,80,count/min
2019-03-31 00:23:38 +0100,79,count/min
2019-03-31 00:29:23 +0100,82,count/min
2019-03-31 00:33:33 +0100,79,count/min
2019-03-31 00:39:13 +0100,77,count/min
2019-03-31 00:43:18 +0100,77,count/min
2019-03-31 00:48:18 +0100,77,count/min
2019-03-31 00:54:23 +0100,76,count/min
2019-03-31 09:12:50 +0100,79,count/min
2019-03-31 09:18:14 +0100,64,count/min
2019-03-31 09:19:09 +0100,60.4724,count/min
2019-03-31 09:21:42 +0100,61,count/min
2019-03-31 09:23:52 +0100,60,count/min
2019-03-31 09:28:30 +0100,70,count/min
2019-03-31 09:37:24 +0100,70,count/min
2019-03-31 09:38:36 +0100,70,count/min
2019-03-31 09:47:06 +0100,76,count/min
2019-03-31 09:50:04 +0100,79,count/min
2019-03-31 09:53:46 +0100,78,count/min
2019-03-31 10:00:52 +0100,70,count/min
2019-03-31 10:08:11 +0100,82,count/min
2019-03-31 10:12:13 +0100,66,count/min
2019-03-31 10:18:12 +0100,76,count/min
2019-03-31 10:20:00 +0100,69,count/min
2019-03-31 10:24:58 +0100,72,count/min
2019-03-31 10:28:56 +0100,73,count/min
2019-03-31 10:38:45 +0100,74,count/min
2019-03-31 11:01:19 +0100,73,count/min
2019-03-31 11:06:20 +0100,68,count/min
2019-03-31 11:14:10 +0100,74,count/min
2019-03-31 11:19:12 +0100,68,count/min
2019-03-31 11:33:30 +0100,81,count/min
2019-03-31 11:40:25 +0100,70,count/min
2019-03-31 11:43:58 +0100,72,count/min
2019-03-31 11:49:03 +0100,86,count/min
2019-03-31 11:56:50 +0100,86,count/min
2019-03-31 11:58:21 +0100,78,count/min
2019-03-31 12:08:58 +0100,72,count/min
2019-03-31 12:19:27 +0100,67,count/min
2019-03-31 12:27:46 +0100,78,count/min
2019-03-31 12:51:04 +0100,64,count/min
2019-03-31 12:58:49 +0100,60,count/min
2019-03-31 13:04:20 +0100,65,count/min
2019-03-31 13:12:44 +0100,64,count/min
2019-03-31 13:15:24 +0100,72,count/min
2019-03-31 13:22:19 +0100,67,count/min
2019-03-31 13:26:21 +0100,72,count/min
2019-03-31 13:29:54 +0100,76,count/min
2019-03-31 13:35:30 +0100,71,count/min
2019-03-31 13:41:13 +0100,79,count/min
2019-03-31 13:47:26 +0100,69,count/min
2019-03-31 13:52:55 +0100,74,count/min
2019-03-31 13:54:46 +0100,78,count/min
2019-03-31 14:04:27 +0100,90,count/min
2019-03-31 14:15:49 +0100,73,count/min
2019-03-31 14:26:52 +0100,86,count/min
2019-03-31 14:37:48 +0100,83,count/min
2019-03-31 14:39:19 +0100,77,count/min
2019-03-31 14:45:41 +0100,79,count/min
2019-03-31 14:48:22 +0100,89,count/min
2019-03-31 15:31:26 +0100,79.1753,count/min
2019-03-31 15:31:16 +0100,80,count/min
2019-03-31 15:33:49 +0100,79,count/min
2019-03-31 15:40:33 +0100,66,count/min
2019-03-31 15:46:54 +0100,68,count/min
2019-03-31 15:48:43 +0100,76,count/min
2019-03-31 15:55:19 +0100,70,count/min
2019-03-31 15:59:31 +0100,74,count/min
2019-03-31 16:04:54 +0100,72,count/min
2019-03-31 16:12:29 +0100,74,count/min
2019-03-31 16:17:32 +0100,75,count/min
2019-03-31 16:19:50 +0100,77,count/min
2019-03-31 16:24:43 +0100,79,count/min
2019-03-31 16:30:58 +0100,83,count/min
2019-03-31 16:35:32 +0100,68,count/min
2019-03-31 16:42:48 +0100,68,count/min
2019-03-31 16:44:33 +0100,69,count/min
2019-03-31 16:50:20 +0100,70,count/min
2019-03-31 16:56:31 +0100,71,count/min
2019-03-31 16:59:06 +0100,73,count/min
2019-03-31 17:07:16 +0100,68,count/min
2019-03-31 17:09:12 +0100,75,count/min
2019-03-31 17:13:49 +0100,84,count/min
2019-03-31 17:20:54 +0100,61,count/min
2019-03-31 17:25:17 +0100,62,count/min
2019-03-31 17:32:58 +0100,70,count/min
2019-03-31 17:35:50 +0100,74,count/min
2019-03-31 17:46:01 +0100,68,count/min
2019-03-31 17:50:19 +0100,65,count/min
2019-03-31 17:57:17 +0100,70,count/min
2019-03-31 18:07:56 +0100,63,count/min
2019-03-31 18:12:51 +0100,63,count/min
2019-03-31 18:17:01 +0100,76,count/min
2019-03-31 18:19:47 +0100,70,count/min
2019-03-31 18:23:30 +0100,66,count/min
2019-03-31 18:31:04 +0100,70,count/min
2019-03-31 18:37:31 +0100,78,count/min
2019-03-31 18:40:05 +0100,69,count/min
2019-03-31 18:50:10 +0100,76,count/min
2019-03-31 19:03:11 +0100,76,count/min
2019-03-31 19:04:59 +0100,75,count/min
2019-03-31 19:11:05 +0100,67,count/min
2019-03-31 19:16:53 +0100,72,count/min
2019-03-31 19:19:06 +0100,66,count/min
2019-03-31 19:27:55 +0100,74,count/min
2019-03-31 19:33:15 +0100,72,count/min
2019-03-31 19:37:00 +0100,60,count/min
2019-03-31 19:42:42 +0100,71,count/min
2019-03-31 19:47:57 +0100,74,count/min
2019-03-31 19:49:28 +0100,68,count/min
2019-03-31 19:53:22 +0100,70,count/min
2019-03-31 20:02:28 +0100,58,count/min
2019-03-31 20:12:36 +0100,75,count/min
2019-03-31 20:23:17 +0100,77,count/min
2019-03-31 20:27:17 +0100,74,count/min
2019-03-31 20:46:55 +0100,80,count/min
2019-03-31 20:52:09 +0100,74,count/min
2019-03-31 20:53:59 +0100,75,count/min
2019-03-31 21:02:10 +0100,79,count/min
2019-03-31 21:06:59 +0100,68,count/min
2019-03-31 21:09:36 +0100,64,count/min
2019-03-31 21:17:44 +0100,68,count/min
2019-03-31 21:20:07 +0100,69,count/min
2019-03-31 21:26:34 +0100,67,count/min
2019-03-31 21:31:03 +0100,66,count/min
2019-03-31 21:35:01 +0100,67,count/min
2019-03-31 21:46:46 +0100,70,count/min
2019-03-31 21:52:06 +0100,74,count/min
2019-03-31 21:57:14 +0100,69,count/min
2019-03-31 22:03:14 +0100,67,count/min
2019-03-31 22:04:50 +0100,66,count/min
2019-03-31 22:09:29 +0100,61,count/min
2019-03-31 22:16:04 +0100,64,count/min
2019-03-31 22:18:47 +0100,66,count/min
2019-03-31 22:28:04 +0100,72,count/min
2019-03-31 22:31:45 +0100,74,count/min
2019-03-31 22:36:36 +0100,71,count/min
2019-03-31 22:42:52 +0100,68,count/min
2019-03-31 22:48:15 +0100,68,count/min
2019-03-31 22:50:39 +0100,66,count/min
2019-03-31 22:53:47 +0100,65,count/min
2019-03-31 23:00:25 +0100,64.2678,count/min
2019-03-31 22:59:54 +0100,63,count/min
2019-03-31 23:06:58 +0100,65,count/min
2019-03-31 23:09:06 +0100,64,count/min
2019-03-31 23:17:06 +0100,64,count/min
2019-03-31 23:21:12 +0100,64,count/min
2019-03-31 23:25:06 +0100,62,count/min
2019-03-31 23:30:47 +0100,62,count/min
2019-03-31 23:35:09 +0100,62,count/min
2019-03-31 23:40:01 +0100,62,count/min
2019-03-31 23:45:50 +0100,62,count/min
2019-03-31 23:50:46 +0100,62,count/min
2019-03-31 23:55:51 +0100,64,count/min
2019-04-01 00:00:19 +0100,64,count/min
2019-04-01 00:03:21 +0100,62,count/min
2019-04-01 00:09:16 +0100,61,count/min
2019-04-01 00:13:25 +0100,61,count/min
2019-04-01 00:20:02 +0100,62,count/min
2019-04-01 00:25:12 +0100,62,count/min
2019-04-01 00:29:12 +0100,63,count/min
2019-04-01 00:33:37 +0100,64,count/min
2019-04-01 00:57:26 +0100,68,count/min
2019-04-01 01:03:06 +0100,63,count/min
2019-04-01 01:05:13 +0100,59,count/min
2019-04-01 01:09:03 +0100,57,count/min
2019-04-01 01:13:44 +0100,57,count/min
2019-04-01 01:20:43 +0100,55,count/min
2019-04-01 01:24:23 +0100,53,count/min
2019-04-01 01:28:53 +0100,53,count/min
2019-04-01 01:34:55 +0100,53,count/min
2019-04-01 01:38:50 +0100,54,count/min
2019-04-01 01:45:38 +0100,54,count/min
2019-04-01 01:51:40 +0100,55,count/min
2019-04-01 01:53:48 +0100,56,count/min
2019-04-01 02:00:23 +0100,55,count/min
2019-04-01 02:03:29 +0100,56,count/min
2019-04-01 02:10:56 +0100,57,count/min
2019-04-01 02:13:39 +0100,57,count/min
2019-04-01 02:21:49 +0100,56,count/min
2019-04-01 02:23:23 +0100,53,count/min
2019-04-01 02:28:23 +0100,55,count/min
2019-04-01 02:33:38 +0100,54,count/min
2019-04-01 02:40:18 +0100,55,count/min
2019-04-01 02:43:26 +0100,56,count/min
2019-04-01 02:48:38 +0100,56,count/min
2019-04-01 02:55:33 +0100,55.6522,count/min
2019-04-01 02:53:33 +0100,55,count/min
2019-04-01 02:58:20 +0100,56,count/min
2019-04-01 03:03:57 +0100,55,count/min
2019-04-01 03:09:15 +0100,54,count/min
2019-04-01 03:13:30 +0100,54,count/min
2019-04-01 03:18:20 +0100,53,count/min
2019-04-01 03:23:20 +0100,53,count/min
2019-04-01 03:29:35 +0100,54,count/min
2019-04-01 03:33:55 +0100,55,count/min
2019-04-01 03:38:25 +0100,55,count/min
2019-04-01 03:43:50 +0100,53,count/min
2019-04-01 03:48:20 +0100,53,count/min
2019-04-01 03:53:55 +0100,53,count/min
2019-04-01 03:58:20 +0100,53,count/min
2019-04-01 04:04:00 +0100,53,count/min
2019-04-01 04:08:20 +0100,54,count/min
2019-04-01 04:13:34 +0100,57,count/min
2019-04-01 04:19:55 +0100,57,count/min
2019-04-01 04:23:25 +0100,57,count/min
2019-04-01 04:28:20 +0100,58,count/min
2019-04-01 04:33:59 +0100,59,count/min
2019-04-01 04:38:50 +0100,59,count/min
2019-04-01 04:43:50 +0100,57,count/min
2019-04-01 04:49:00 +0100,56,count/min
2019-04-01 04:53:19 +0100,58,count/min
2019-04-01 04:59:20 +0100,61,count/min
2019-04-01 05:03:25 +0100,58,count/min
2019-04-01 05:09:40 +0100,59,count/min
2019-04-01 05:13:35 +0100,60,count/min
2019-04-01 05:18:25 +0100,59,count/min
2019-04-01 05:24:00 +0100,58,count/min
2019-04-01 05:28:25 +0100,57,count/min
2019-04-01 05:35:35 +0100,55,count/min
2019-04-01 05:38:35 +0100,55,count/min
2019-04-01 05:43:55 +0100,54,count/min
2019-04-01 05:48:20 +0100,55,count/min
2019-04-01 05:53:40 +0100,56,count/min
2019-04-01 05:58:20 +0100,55,count/min
2019-04-01 06:03:45 +0100,54,count/min
2019-04-01 06:08:46 +0100,54,count/min
2019-04-01 06:14:02 +0100,54,count/min
2019-04-01 06:18:21 +0100,58,count/min
2019-04-01 06:24:33 +0100,58,count/min
2019-04-01 06:28:26 +0100,57,count/min
2019-04-01 20:47:54 +0100,72,count/min
2019-04-01 20:51:15 +0100,72,count/min
2019-04-01 20:59:09 +0100,77,count/min
2019-04-01 21:03:56 +0100,73,count/min
2019-04-01 21:05:16 +0100,81,count/min
2019-04-01 21:10:21 +0100,75,count/min
2019-04-01 21:15:36 +0100,72,count/min
2019-04-01 21:22:29 +0100,75,count/min
2019-04-01 21:26:37 +0100,74,count/min
2019-04-01 21:30:44 +0100,72,count/min
2019-04-01 21:35:18 +0100,81,count/min
2019-04-01 21:40:55 +0100,73,count/min
2019-04-01 21:46:05 +0100,79,count/min
2019-04-01 21:53:00 +0100,78,count/min
2019-04-01 21:55:33 +0100,77,count/min
2019-04-01 22:04:50 +0100,70.6378,count/min
2019-04-01 22:02:49 +0100,59,count/min
2019-04-01 22:08:46 +0100,77,count/min
2019-04-01 22:11:08 +0100,71,count/min
2019-04-01 22:18:17 +0100,73,count/min
2019-04-01 22:21:18 +0100,72,count/min
2019-04-01 22:28:29 +0100,72,count/min
2019-04-01 22:31:58 +0100,73,count/min
2019-04-01 22:35:17 +0100,73,count/min
2019-04-01 22:44:07 +0100,68,count/min
2019-04-01 22:47:00 +0100,69,count/min
2019-04-01 22:50:46 +0100,74,count/min
2019-04-01 22:56:39 +0100,75,count/min
2019-04-01 23:02:24 +0100,66,count/min
2019-04-01 23:04:36 +0100,65,count/min
2019-04-01 23:11:26 +0100,66,count/min
2019-04-01 23:16:09 +0100,64,count/min
2019-04-01 23:19:16 +0100,63,count/min
2019-04-01 23:24:54 +0100,63,count/min
2019-04-01 23:29:31 +0100,63,count/min
2019-04-01 23:35:21 +0100,62,count/min
2019-04-01 23:41:47 +0100,61,count/min
2019-04-01 23:47:16 +0100,61,count/min
2019-04-01 23:51:23 +0100,61,count/min
2019-04-01 23:54:19 +0100,62,count/min
2019-04-02 00:03:59 +0100,63,count/min
2019-04-02 00:06:23 +0100,63,count/min
2019-04-02 00:10:05 +0100,61,count/min
2019-04-02 00:14:16 +0100,59,count/min
2019-04-02 00:20:46 +0100,57,count/min
2019-04-02 00:24:16 +0100,55,count/min
2019-04-02 00:29:41 +0100,55,count/min
2019-04-02 00:34:26 +0100,55,count/min
2019-04-02 00:40:06 +0100,55,count/min
2019-04-02 00:44:16 +0100,55,count/min
2019-04-02 00:49:26 +0100,56,count/min
2019-04-02 00:54:36 +0100,55,count/min
2019-04-02 00:59:34 +0100,53,count/min
2019-04-02 01:04:16 +0100,53,count/min
2019-04-02 01:11:01 +0100,51,count/min
2019-04-02 01:14:16 +0100,52,count/min
2019-04-02 01:24:01 +0100,52.6027,count/min
2019-04-02 01:19:36 +0100,52,count/min
2019-04-02 01:26:13 +0100,54,count/min
2019-04-02 01:30:37 +0100,56,count/min
2019-04-02 01:38:33 +0100,56,count/min
2019-04-02 01:40:33 +0100,54,count/min
2019-04-02 01:45:36 +0100,55,count/min
2019-04-02 01:49:13 +0100,55,count/min
2019-04-02 01:54:28 +0100,55,count/min
2019-04-02 01:59:48 +0100,55,count/min
2019-04-02 02:04:18 +0100,55,count/min
2019-04-02 02:09:13 +0100,55,count/min
2019-04-02 02:14:23 +0100,54,count/min
2019-04-02 02:19:33 +0100,53,count/min
2019-04-02 02:25:58 +0100,52,count/min
2019-04-02 02:29:23 +0100,52,count/min
2019-04-02 02:34:38 +0100,53,count/min
2019-04-02 02:39:13 +0100,53,count/min
